frame,Density,Flow,Speed,Speed_CL,Speed_Temp,Density_Bin
26128,15.829704876615759,77.54449990648223,4.898669969585719,4.898669969585719,0.39108370321805036,"(15.6, 15.9]"
26127,15.86332193929544,75.2032785506503,4.740701779767977,4.740701779767977,0.3787297484876201,"(15.6, 15.9]"
26126,15.894554184337974,72.86611392947705,4.584344617936952,4.584344617936952,0.366238536990787,"(15.6, 15.9]"
26125,15.938206532248165,70.62115688450852,4.430934982654353,4.430934982654353,0.35398280033295393,"(15.9, 16.2]"
26124,16.001672101636746,68.46430567099962,4.27857196648822,4.27857196648822,0.3418106769908582,"(15.9, 16.2]"
26123,16.06842745691786,66.24815387547693,4.122877241914264,4.122877241914264,0.329372386919463,"(15.9, 16.2]"
26122,16.121608933425286,63.867626492002294,3.9616161610014085,3.9616161610014085,0.3164894064131563,"(15.9, 16.2]"
26121,16.14163361343715,61.20829023772,3.7919514036526625,3.7919514036526625,0.30293506491204447,"(15.9, 16.2]"
26120,16.14256204547322,58.23291920437988,3.607414922138079,3.607414922138079,0.28819263679115303,"(15.9, 16.2]"
26119,16.134349828548167,55.116682442534476,3.416108056924045,3.416108056924045,0.272909329738244,"(15.9, 16.2]"
26118,16.124838830241373,52.06838870443389,3.2290796362430667,3.2290796362430667,0.257967823181801,"(15.9, 16.2]"
26117,16.117338732545402,49.26213724316395,3.056468444364823,3.056468444364823,0.24417809408194763,"(15.9, 16.2]"
26116,16.115755442275177,46.815140264577025,2.9049299260133097,2.9049299260133097,0.23207183901515788,"(15.9, 16.2]"
26115,16.125408428357822,44.70188339612683,2.772139607795297,2.772139607795297,0.22146335821281543,"(15.9, 16.2]"
26114,16.137824241083084,42.90062106034025,2.6583894098391165,2.6583894098391165,0.2123759728712148,"(15.9, 16.2]"
26113,16.145104407677408,41.13934451274784,2.548100245990669,2.548100245990669,0.20356508595495723,"(15.9, 16.2]"
26112,16.139026315973464,39.3724350103345,2.4395793302205577,2.4395793302205577,0.19489546254378626,"(15.9, 16.2]"
26111,16.117661953985078,37.49535332564892,2.326351888549085,2.326351888549085,0.18584983965960766,"(15.9, 16.2]"
26110,16.076364438162646,35.48237986985148,2.2071146748590835,2.2071146748590835,0.17632410232175177,"(15.9, 16.2]"
26109,16.00672013472005,33.33341928945642,2.0824640531543475,2.0824640531543475,0.1663658934319752,"(15.9, 16.2]"
26108,15.932304039730976,31.078408071939762,1.9506537155227759,1.9506537155227759,0.15583570226232268,"(15.9, 16.2]"
26107,15.87493437181953,28.761396734629113,1.811749016467435,1.811749016467435,0.14473874991626004,"(15.6, 15.9]"
26106,15.858259212865363,26.3187127093304,1.65962180060588,1.65962180060588,0.13258546441594565,"(15.6, 15.9]"
26105,15.869487491168465,23.595976582528735,1.4868770397065527,1.4868770397065527,0.11878506462552534,"(15.6, 15.9]"
26104,15.901672742059471,20.765584321455524,1.3058742094805627,1.3058742094805627,0.10432493624124382,"(15.9, 16.2]"
26103,15.952766266563609,18.082691553383288,1.1335144796350412,1.1335144796350412,0.09055529618238625,"(15.9, 16.2]"
26102,16.00671751558814,15.793351101928879,0.9866701955943513,0.9866701955943513,0.0788240586261827,"(15.9, 16.2]"
26101,16.047810407347576,13.90828178837068,0.8666778479637757,0.8666778479637757,0.06923799442098187,"(15.9, 16.2]"
26100,16.05906943686878,12.279576393366685,0.7646505572218869,0.7646505572218869,0.06108713997861685,"(15.9, 16.2]"
26099,16.034466445813838,10.80749208419395,0.6740163210741253,0.6740163210741253,0.05384646485176054,"(15.9, 16.2]"
26098,15.960966492819255,9.390237286342076,0.5883251049093229,0.5883251049093229,0.047000682464815736,"(15.9, 16.2]"
26097,15.818042209050125,7.968912006784295,0.5037862398815048,0.5037862398815048,0.0402469602150728,"(15.6, 15.9]"
26096,15.654589172714017,6.615093897798903,0.4225657936350719,0.4225657936350719,0.03375834300016134,"(15.6, 15.9]"
26095,15.511744037562725,5.294057448484455,0.34129350224349636,0.34129350224349636,0.027265583930374256,"(15.3, 15.6]"
26094,15.426857607977995,4.121625625669493,0.26717207939600063,0.26717207939600063,0.021344100332232732,"(15.3, 15.6]"
26093,15.379166014018756,3.101930231435639,0.20169690792128125,0.20169690792128125,0.016113356789022985,"(15.3, 15.6]"
26092,15.35771879605163,2.240824930493226,0.14590870950634463,0.14590870950634463,0.011656495476962049,"(15.3, 15.6]"
26091,15.357950989469217,1.5494459033515315,0.10088884281594401,0.10088884281594401,0.008059905018273408,"(15.3, 15.6]"
26090,15.37017975058501,1.0702111681117683,0.06962906000309038,0.06962906000309038,0.005562593389641689,"(15.3, 15.6]"
26089,15.386819351360476,0.7070502476250361,0.04595168315682604,0.04595168315682604,0.003671032309781632,"(15.3, 15.6]"
26088,15.401861380665768,0.4135160937343377,0.026848449256492584,0.026848449256492584,0.0021448947659162207,"(15.3, 15.6]"
26087,15.420220817310467,0.13787142382918938,0.008940950033245786,0.008940950033245786,0.0007142832252775227,"(15.3, 15.6]"
26086,15.448114425424604,-0.13931261346152402,-0.009018098236781728,-0.009018098236781728,-0.0007204465152457128,"(15.3, 15.6]"
26085,15.494522535288342,-0.35796539688319745,-0.02310270587996121,-0.02310270587996121,-0.0018456512123674316,"(15.3, 15.6]"
26084,15.550306886878541,-0.41831190092102605,-0.026900555980281043,-0.026900555980281043,-0.0021490575180385246,"(15.3, 15.6]"
26083,15.606540182976273,-0.4271607943987241,-0.027370627274882757,-0.027370627274882757,-0.002186611026241791,"(15.6, 15.9]"
26082,15.653668217798126,-0.40036992081571376,-0.02557674758690079,-0.02557674758690079,-0.0020432998384455206,"(15.6, 15.9]"
26081,15.700140745824674,-0.4366340917957753,-0.027810839333519643,-0.027810839333519643,-0.0022217791110515825,"(15.6, 15.9]"
26080,15.7550871213294,-0.5232392476939455,-0.03321081271493439,-0.03321081271493439,-0.002653177384048024,"(15.6, 15.9]"
26079,15.830085721641373,-0.5829808286660015,-0.03682739556293155,-0.03682739556293155,-0.0029421024369277655,"(15.6, 15.9]"
26078,15.908692670487453,-0.5542917807026958,-0.03484206981576645,-0.03484206981576645,-0.002783496822016753,"(15.9, 16.2]"
26077,15.974381940970783,-0.4886952207426594,-0.030592433719721163,-0.030592433719721163,-0.0024439978017054835,"(15.9, 16.2]"
26076,16.007936099012618,-0.4355745766491289,-0.027209914754469534,-0.027209914754469534,-0.002173771869664878,"(15.9, 16.2]"
26075,16.02445871280109,-0.44406561713069376,-0.02771173897911156,-0.02771173897911156,-0.0022138620865173276,"(15.9, 16.2]"
26074,16.03570526262321,-0.47159695834077436,-0.02940918098812873,-0.02940918098812873,-0.0023494689681589766,"(15.9, 16.2]"
26073,16.052458975022827,-0.5240803875292099,-0.03264798174190411,-0.03264798174190411,-0.0026082134013384246,"(15.9, 16.2]"
26072,16.066264779282566,-0.535997057093933,-0.03336164718168349,-0.03336164718168349,-0.0026652273931624696,"(15.9, 16.2]"
26071,16.06805421915785,-0.46861570479697284,-0.029164433876395873,-0.029164433876395873,-0.0023299163752358784,"(15.9, 16.2]"
26070,16.046328997559836,-0.30944985437552786,-0.01928477562828145,-0.01928477562828145,-0.0015406407242298027,"(15.9, 16.2]"
26069,16.014712917358086,-0.09303783048268037,-0.005809522216401281,-0.005809522216401281,-0.00046411670467037765,"(15.9, 16.2]"
26068,15.985123667643048,0.0755163835681822,0.004724166364820925,0.004724166364820925,0.000377408751336786,"(15.9, 16.2]"
26067,15.970130683671961,0.1493576716963834,0.009352313682009398,0.009352313682009398,0.000747146640541919,"(15.9, 16.2]"
26066,15.963593429301017,0.06079171333450171,0.003808147182132509,0.003808147182132509,0.0003042289288577593,"(15.9, 16.2]"
26065,15.961219008837231,-0.07278347102990969,-0.004560019569283006,-0.004560019569283006,-0.0003642952340819268,"(15.9, 16.2]"
26064,15.959489642095017,-0.2268704772215626,-0.014215396751984175,-0.014215396751984175,-0.0011356533033795252,"(15.9, 16.2]"
26063,15.956388813324923,-0.28657101358662784,-0.017959640927483356,-0.017959640927483356,-0.0014347770873127288,"(15.9, 16.2]"
26062,15.949341789057746,-0.3784418077537835,-0.02372773828280603,-0.02372773828280603,-0.0018955844027942717,"(15.9, 16.2]"
26061,15.935438823481748,-0.42038269747051743,-0.02638036530572728,-0.02638036530572728,-0.002107500024550931,"(15.9, 16.2]"
26060,15.919109541093539,-0.4140626395115599,-0.02601041461789681,-0.02601041461789681,-0.002077945047785087,"(15.9, 16.2]"
26059,15.904117611201574,-0.3708163780617812,-0.023315746722132394,-0.023315746722132394,-0.0018626708242986069,"(15.9, 16.2]"
26058,15.894136262876952,-0.3693210476060126,-0.023236308126325503,-0.023236308126325503,-0.0018563245572673019,"(15.6, 15.9]"
26057,15.896958554777921,-0.4421670794553652,-0.027814570814394517,-0.027814570814394517,-0.0022220772151886523,"(15.6, 15.9]"
26056,15.922764384755585,-0.5598439562767072,-0.035159972398555395,-0.035159972398555395,-0.0028088937296512043,"(15.9, 16.2]"
26055,15.987284974011429,-0.65935706597008,-0.04124259166218129,-0.04124259166218129,-0.003294827874188713,"(15.9, 16.2]"
26054,16.06655610381192,-0.6364720266837096,-0.03961471410370898,-0.03961471410370898,-0.0031647784243540927,"(15.9, 16.2]"
26053,16.138563402106595,-0.48947968002938974,-0.03032981733463941,-0.03032981733463941,-0.0024230176510671936,"(15.9, 16.2]"
26052,16.17873791149064,-0.3224098238265395,-0.019927995965467373,-0.019927995965467373,-0.0015920269298680017,"(15.9, 16.2]"
26051,16.19800461708278,-0.30493442318911584,-0.01882543130451544,-0.01882543130451544,-0.0015039441826013929,"(15.9, 16.2]"
26050,16.20361998318746,-0.3925189149889105,-0.02422414962805719,-0.02422414962805719,-0.0019352421903260063,"(16.2, 16.5]"
26049,16.20026462153967,-0.4301369301649474,-0.026551228650490234,-0.026551228650490234,-0.0021211501199574836,"(16.2, 16.5]"
26048,16.19277439695284,-0.3600850289176481,-0.022237389349746575,-0.022237389349746575,-0.0017765219722095688,"(15.9, 16.2]"
26047,16.184303881558485,-0.20473348720420273,-0.01265012623975074,-0.01265012623975074,-0.0010106054655376205,"(15.9, 16.2]"
26046,16.177700334135537,-0.029635082804931594,-0.0018318476787705412,-0.0018318476787705412,-0.00014634441120284008,"(15.9, 16.2]"
26045,16.17075691089473,0.1635163775251595,0.01011185675637691,0.01011185675637691,0.0008078257490124,"(15.9, 16.2]"
26044,16.161429646613183,0.26724678692678483,0.016536085777707762,0.016536085777707762,0.0013210507428011037,"(15.9, 16.2]"
26043,16.147450706213977,0.35563352205986404,0.02202412805155718,0.02202412805155718,0.0017594847482757354,"(15.9, 16.2]"
26042,16.13162316220813,0.38670727885004547,0.023972000521063016,0.023972000521063016,0.0019150982596782703,"(15.9, 16.2]"
26041,16.116494134470912,0.38372694227783605,0.023809579122862592,0.023809579122862592,0.0019021225826272524,"(15.9, 16.2]"
26040,16.104524094946022,0.3452917756968102,0.021440669321310207,0.021440669321310207,0.0017128728354356658,"(15.9, 16.2]"
26039,16.098616834499733,0.35074193107673035,0.02178708485843838,0.02178708485843838,0.0017405476134207851,"(15.9, 16.2]"
26038,16.102454167437084,0.38557252393442887,0.023944953975658344,0.023944953975658344,0.0019129375392165225,"(15.9, 16.2]"
26037,16.102109668289785,0.4757444019221446,0.029545470234812635,0.029545470234812635,0.0023603569747276446,"(15.9, 16.2]"
26036,16.096592589153307,0.6560231523633352,0.04075540514117233,0.04075540514117233,0.0032559070482983924,"(15.9, 16.2]"
26035,16.089119922955426,0.887599344410866,0.0551676753396852,0.0551676753396852,0.004407288367138819,"(15.9, 16.2]"
26034,16.084281595162945,1.0763302516685287,0.06691814274081197,0.06691814274081197,0.005346021021116988,"(15.9, 16.2]"
26033,16.085481923802902,1.2011936148758495,0.07467563735832823,0.07467563735832823,0.005965759220622541,"(15.9, 16.2]"
26032,16.09991535761649,1.26508689505836,0.0785772388834254,0.0785772388834254,0.006277454120015957,"(15.9, 16.2]"
26031,16.14441251389438,1.323181921233176,0.08195912487335198,0.08195912487335198,0.006547629484314306,"(15.9, 16.2]"
26030,16.199359898975832,1.4233186713416959,0.08786264890822519,0.08786264890822519,0.00701925589677083,"(15.9, 16.2]"
26029,16.21783180526953,1.5837936231368168,0.09765754400179483,0.09765754400179483,0.007801759907270234,"(16.2, 16.5]"
26028,16.152388417639447,1.6776470496396167,0.10386371391413039,0.10386371391413039,0.008297564384995784,"(15.9, 16.2]"
26027,16.062896006836933,1.7271807498376894,0.10752611167391861,0.10752611167391861,0.00859014954366274,"(15.9, 16.2]"
26026,16.00013229248957,1.6731346646130691,0.10457005192378535,0.10457005192378535,0.008353992996026651,"(15.9, 16.2]"
26025,15.979721916965426,1.5902999966433775,0.09951987931373076,0.09951987931373076,0.007950539943867218,"(15.9, 16.2]"
26024,15.977427174441985,1.4621846960554645,0.09151565393422184,0.09151565393422184,0.007311090679676599,"(15.9, 16.2]"
26023,15.981133038425899,1.3254223666282163,0.08293669562985924,0.08293669562985924,0.006625726598189085,"(15.9, 16.2]"
26022,15.983139141515029,1.118702495525546,0.06999266449603748,0.06999266449603748,0.005591641375480098,"(15.9, 16.2]"
26021,15.982896877508376,0.8466084387440114,0.052969649071275986,0.052969649071275986,0.004231690328182548,"(15.9, 16.2]"
26020,15.98271332122206,0.5711751353788168,0.035737056900119885,0.035737056900119885,0.002854996411972707,"(15.9, 16.2]"
26019,15.98457365341268,0.2998864948574376,0.018760994278593873,0.018760994278593873,0.0014987963754297382,"(15.9, 16.2]"
26018,15.983742343556099,0.07017378459301833,0.004390322559304088,0.004390322559304088,0.0003507383159516412,"(15.9, 16.2]"
26017,15.979781541142293,-0.1331173360930699,-0.008330360196122818,-0.008330360196122818,-0.0006655038364474558,"(15.9, 16.2]"
26016,15.97149359731026,-0.3605431778990452,-0.02257416788870415,-0.02257416788870415,-0.001803426860405614,"(15.9, 16.2]"
26015,15.958562615364384,-0.6500597337883144,-0.040734228354780404,-0.040734228354780404,-0.0032542152567965055,"(15.9, 16.2]"
26014,15.939615052946023,-0.993171048455789,-0.06230834591405187,-0.06230834591405187,-0.004977749133560453,"(15.9, 16.2]"
26013,15.912178194372524,-1.2509756330436927,-0.07861749772800501,-0.07861749772800501,-0.006280670357355987,"(15.9, 16.2]"
26012,15.869838222188939,-1.317881847964934,-0.08304318100245621,-0.08304318100245621,-0.006634233604167267,"(15.6, 15.9]"
26011,15.80385441687384,-1.2073997943504393,-0.0763990709166046,-0.0763990709166046,-0.006103442540178043,"(15.6, 15.9]"
26010,15.70410487095772,-1.0316537506976895,-0.06569325403611966,-0.06569325403611966,-0.005248165932861238,"(15.6, 15.9]"
26009,15.620387774789734,-0.8491160646621588,-0.054359474099137,-0.054359474099137,-0.004342722008236754,"(15.6, 15.9]"
26008,15.56069192895588,-0.7053889444308652,-0.04533146389963886,-0.04533146389963886,-0.003621483636569547,"(15.3, 15.6]"
26007,15.509717536041467,-0.5834115469397753,-0.03761587182900295,-0.03761587182900295,-0.003005092988076137,"(15.3, 15.6]"
26006,15.46557258308947,-0.41758605992328046,-0.027001008703672686,-0.027001008703672686,-0.00215708258192831,"(15.3, 15.6]"
26005,15.435174025471126,-0.2846752363181696,-0.01844327999466663,-0.01844327999466663,-0.0014734145107960573,"(15.3, 15.6]"
26004,15.424400381092667,-0.2407745546878616,-0.01560997826424453,-0.01560997826424453,-0.0012470649740393305,"(15.3, 15.6]"
26003,15.418079299296151,-0.33087161452872,-0.021459976181587324,-0.021459976181587324,-0.0017144152404795863,"(15.3, 15.6]"
26002,15.401226913060142,-0.49734930112728054,-0.03229283640419137,-0.03229283640419137,-0.0025798412086384856,"(15.3, 15.6]"
26001,15.358620220558578,-0.682824090386515,-0.04445868708131136,-0.04445868708131136,-0.003551758401731606,"(15.3, 15.6]"
26000,15.307926298220403,-0.7836222655018035,-0.05119062178872014,-0.05119062178872014,-0.004089565683651964,"(15.3, 15.6]"
25999,15.257900943486506,-0.8311676219989049,-0.05447457190064697,-0.05447457190064697,-0.004351917052228625,"(15.0, 15.3]"
25998,15.208144366406206,-0.8009209052260522,-0.05266394675968713,-0.05266394675968713,-0.004207268087561076,"(15.0, 15.3]"
25997,15.15823585603995,-0.7319580701010224,-0.04828781377018662,-0.04828781377018662,-0.003857663361624683,"(15.0, 15.3]"
25996,15.11108842628685,-0.58277177629999,-0.038565837209066665,-0.038565837209066665,-0.003080984737057047,"(15.0, 15.3]"
25995,15.070845831709049,-0.37979065310326104,-0.025200354203357436,-0.025200354203357436,-0.00201323016140104,"(15.0, 15.3]"
25994,15.048316767013741,-0.17055175885567064,-0.011333610362955946,-0.011333610362955946,-0.0009054303775313808,"(15.0, 15.3]"
25993,15.05576709946649,-0.06560922305574081,-0.004357746943233846,-0.004357746943233846,-0.00034813588376875833,"(15.0, 15.3]"
25992,15.109355105100228,-0.0263088927352837,-0.0017412320084000817,-0.0017412320084000817,-0.00013910521927667683,"(15.0, 15.3]"
25991,15.186857347835105,-0.0706285311886293,-0.004650635057074362,-0.004650635057074362,-0.000371534411422035,"(15.0, 15.3]"
25990,15.270446884703608,-0.106169345169083,-0.0069526023678739045,-0.0069526023678739045,-0.0005554361924550747,"(15.0, 15.3]"
25989,15.343184026162563,-0.17998550926983298,-0.011730649190085261,-0.011730649190085261,-0.000937149397652038,"(15.3, 15.6]"
25988,15.403393600417767,-0.270104541160071,-0.01753539175631695,-0.01753539175631695,-0.0014008842610274555,"(15.3, 15.6]"
25987,15.44610711613083,-0.3657806881290517,-0.02368109228939996,-0.02368109228939996,-0.001891857902758764,"(15.3, 15.6]"
25986,15.461866280311746,-0.46581103803350477,-0.030126443314714334,-0.030126443314714334,-0.0024067703115395614,"(15.3, 15.6]"
25985,15.445779439836233,-0.6505488763770458,-0.042118229054806666,-0.042118229054806666,-0.003364781637340532,"(15.3, 15.6]"
25984,15.386609432132452,-0.8695715392987531,-0.05651482499339933,-0.05651482499339933,-0.004514910755812098,"(15.3, 15.6]"
25983,15.266392788872139,-1.0261585187652533,-0.06721682934250407,-0.06721682934250407,-0.005369882783950995,"(15.0, 15.3]"
25982,15.13093203748606,-1.1267552650011692,-0.07446700984511029,-0.07446700984511029,-0.005949092184964244,"(15.0, 15.3]"
25981,15.0190295753444,-1.0445045956432435,-0.06954541173272123,-0.06954541173272123,-0.0055559108160755455,"(15.0, 15.3]"
25980,14.962136529419602,-0.8817655063336333,-0.05893312793930493,-0.05893312793930493,-0.004708106470079212,"(14.7, 15.0]"
25979,14.94324948424084,-0.7518514488018644,-0.05031378547181237,-0.05031378547181237,-0.004019516139682651,"(14.7, 15.0]"
25978,14.957137452718408,-0.6560624703861827,-0.04386283621850019,-0.04386283621850019,-0.003504156494273168,"(14.7, 15.0]"
25977,15.009448309865558,-0.5782537018641435,-0.0385259797646302,-0.0385259797646302,-0.003077800567158158,"(15.0, 15.3]"
25976,15.08984751065152,-0.47348479125120096,-0.03137770550146254,-0.03137770550146254,-0.0025067323499241793,"(15.0, 15.3]"
25975,15.190793526216511,-0.46536414003397536,-0.030634616896796245,-0.030634616896796245,-0.0024473677719728045,"(15.0, 15.3]"
25974,15.304896797120472,-0.4977294562519861,-0.0325209286184557,-0.0325209286184557,-0.0025980632590760504,"(15.3, 15.6]"
25973,15.422093542642443,-0.5700114126774544,-0.03696070258563532,-0.03696070258563532,-0.0029527521967156016,"(15.3, 15.6]"
25972,15.531360864615701,-0.6417287232216908,-0.04131825464719632,-0.04131825464719632,-0.003300872511589634,"(15.3, 15.6]"
25971,15.619939276689278,-0.6917761739306794,-0.044288019413946444,-0.044288019413946444,-0.003538123938789452,"(15.6, 15.9]"
25970,15.692820491816196,-0.7427423820852894,-0.0473300757166393,-0.0473300757166393,-0.0037811506618204128,"(15.6, 15.9]"
25969,15.752308782272173,-0.6916735560065734,-0.04390934469142648,-0.04390934469142648,-0.0035078720079401494,"(15.6, 15.9]"
25968,15.797532468001737,-0.5864948678601155,-0.03712572637834891,-0.03712572637834891,-0.0029659357763652627,"(15.6, 15.9]"
25967,15.833637260281387,-0.456156737992966,-0.028809346235134065,-0.028809346235134065,-0.0023015487918455657,"(15.6, 15.9]"
25966,15.863602756420667,-0.25540292972250533,-0.016099932256506678,-0.016099932256506678,-0.0012862068903378588,"(15.6, 15.9]"
25965,15.889346044369555,-0.03595489766682682,-0.002262830551139489,-0.002262830551139489,-0.00018077518589349102,"(15.6, 15.9]"
25964,15.91040323630255,0.22288346416855948,0.014008662185255576,0.014008662185255576,0.0011191374932530678,"(15.9, 16.2]"
25963,15.925550385208341,0.35284141956606,0.022155681344224014,0.022155681344224014,0.00176999440438974,"(15.9, 16.2]"
25962,15.93243933402787,0.3584346844185496,0.02249716298326139,0.02249716298326139,0.0017972750183734671,"(15.9, 16.2]"
25961,15.934429192213127,0.24446531839591973,0.015341956429502075,0.015341956429502075,0.0012256529876337663,"(15.9, 16.2]"
25960,15.934286236509498,0.11865483588296648,0.007446510883625154,0.007446510883625154,0.0005948940315338114,"(15.9, 16.2]"
25959,15.934334400471545,0.023848049675205627,0.0014966454874010859,0.0014966454874010859,0.00011956545578074501,"(15.9, 16.2]"
25958,15.936607741906514,0.006968506434005723,0.00043726409954117834,0.00043726409954117834,3.4932575415026774e-05,"(15.9, 16.2]"
25957,15.943321818327451,0.06489093587471939,0.004070101363702313,0.004070101363702313,0.00032515617674426744,"(15.9, 16.2]"
25956,15.958195275147732,0.13477558323239922,0.00844554042036884,0.00844554042036884,0.000674705465106236,"(15.9, 16.2]"
